"C286","C&C FOODS MART SDN BHD - NSB","JRT","15","1241.41","1055.20","186.21","357","13"
"C286","C&C FOODS MART SDN BHD - NSB","KKD","15","628.80","534.48","94.32","181","14"
"C286","C&C FOODS MART SDN BHD - NSB","KLM","15","857.99","729.29","128.70","230","13"
"C286","C&C FOODS MART SDN BHD - NSB","KLP","15","2924.75","2486.04","438.71","623","13"
"C286","C&C FOODS MART SDN BHD - NSB","MTK","15","2096.40","1781.94","314.46","561","13"
"C286","C&C FOODS MART SDN BHD - NSB","NSB","15","2415.83","2053.46","362.37","386","34"
"C286","C&C FOODS MART SDN BHD - NSB","RB","15","4422.86","3759.43","663.43","1054","14"
"C286","C&C FOODS MART SDN BHD - NSB","SGB","15","1808.65","1537.35","271.30","445","16"
"C286","C&C FOODS MART SDN BHD - NSB","SGP","15","1241.95","1055.66","186.29","321","13"
"C286","C&C FOODS MART SDN BHD - NSB","SGS","15","1256.66","1068.16","188.50","297","13"
"C286","C&C FOODS MART SDN BHD - NSB","SM2","15","1768.99","1503.64","265.35","410","13"
"C286","C&C FOODS MART SDN BHD - NSB","SMJ","15","1416.34","1203.89","212.45","350","13"
"C286","C&C FOODS MART SDN BHD - NSB","SPE","15","660.10","561.08","99.02","214","14"
"C286","C&C FOODS MART SDN BHD - NSB","TGM","15","1504.78","1279.06","225.72","305","13"
"C286","C&C FOODS MART SDN BHD - NSB","TI1","15","2103.27","1787.78","315.49","460","14"
"C286","C&C FOODS MART SDN BHD - NSB","TI2","15","2246.20","1909.27","336.93","483","14"
"C286","C&C FOODS MART SDN BHD - NSB","TJG","15","181.70","154.45","27.25","43","5"
"C286","C&C FOODS MART SDN BHD - NSB","TML","15","1858.85","1580.02","278.83","381","13"
"C286","C&C FOODS MART SDN BHD - NSB","TPH","15","3130.68","2661.08","469.60","643","12"
"D038","DAPPER CORPORATION SDN BHD","GMS","18","9051.10","7421.90","1629.20","105","11"
"D038","DAPPER CORPORATION SDN BHD","JRT","18","6052.80","4970.78","1082.02","67","12"
"D038","DAPPER CORPORATION SDN BHD","RB","18","15406.20","12639.78","2766.42","174","17"
"D079","DE URBAN TRENDZ","BER","20","147.20","117.76","29.44","4","1"
"D079","DE URBAN TRENDZ","BT2","20","39.00","31.20","7.80","1","1"
"D079","DE URBAN TRENDZ","KKD","20","117.00","93.60","23.40","3","1"
"D079","DE URBAN TRENDZ","MR","20","78.00","62.40","15.60","2","1"
"D079","DE URBAN TRENDZ","MTK","20","27.35","21.88","5.47","1","1"
"D079","DE URBAN TRENDZ","NSB","20","36.80","29.44","7.36","1","1"
"D079","DE URBAN TRENDZ","PLU","20","203.94","163.15","40.79","4","1"
"D079","DE URBAN TRENDZ","RB","20","156.00","124.80","31.20","4","1"
"D079","DE URBAN TRENDZ","SGP","20","54.70","43.76","10.94","2","2"
"D079","DE URBAN TRENDZ","SPE","20","36.80","29.44","7.36","1","1"
"D079","DE URBAN TRENDZ","TGM","20","27.35","21.88","5.47","1","1"
"D079","DE URBAN TRENDZ","TML","20","54.70","43.76","10.94","2","1"
"D082","DAISHO FOOD (M) SDN BHD ","NSB","15","12310.65","10464.05","1846.60","681","114"
"D082","DAISHO FOOD (M) SDN BHD ","RB","15","6.50","5.52","0.98","1","1"
"D090","DESALEEN GARMENT TRADING SDN BHD","BER","23","2522.90","1942.63","580.27","101","4"
"D090","DESALEEN GARMENT TRADING SDN BHD","BGJ","23","8030.60","6301.54","1729.06","318","19"
"D090","DESALEEN GARMENT TRADING SDN BHD","BT2","23","5669.25","4373.69","1295.56","235","8"
"D090","DESALEEN GARMENT TRADING SDN BHD","IBN","23","1319.00","1015.63","303.37","50","3"
"D090","DESALEEN GARMENT TRADING SDN BHD","JRT","23","3588.50","2763.14","825.35","143","4"
"D090","DESALEEN GARMENT TRADING SDN BHD","KLP","23","6712.90","5273.53","1439.36","279","17"
"D090","DESALEEN GARMENT TRADING SDN BHD","MR","23","1639.30","1265.43","373.87","66","5"
"D090","DESALEEN GARMENT TRADING SDN BHD","MTK","23","1350.50","1057.99","292.51","62","10"
"D090","DESALEEN GARMENT TRADING SDN BHD","NSB","23","1766.20","1369.02","397.18","70","4"
"D090","DESALEEN GARMENT TRADING SDN BHD","PDS","23","7617.30","5912.80","1704.50","316","16"
"D090","DESALEEN GARMENT TRADING SDN BHD","PLU","23","2972.80","2309.01","663.79","118","9"
"D090","DESALEEN GARMENT TRADING SDN BHD","RB","23","3802.20","2965.47","836.73","161","10"
"D090","DESALEEN GARMENT TRADING SDN BHD","SGB","20","5084.50","3991.26","1093.24","197","30"
"D090","DESALEEN GARMENT TRADING SDN BHD","SGP","23","4353.75","3384.25","969.50","182","11"
"D090","DESALEEN GARMENT TRADING SDN BHD","SGS","23","8167.35","6363.32","1804.03","316","19"
"D090","DESALEEN GARMENT TRADING SDN BHD","SM2","23","1845.30","1420.88","424.42","78","4"
"D090","DESALEEN GARMENT TRADING SDN BHD","TGM","20","3675.70","2889.96","785.74","149","16"
"D090","DESALEEN GARMENT TRADING SDN BHD","TI1","23","1343.00","1034.11","308.89","57","3"
"D090","DESALEEN GARMENT TRADING SDN BHD","TI2","23","1032.80","795.26","237.54","48","4"
"D090","DESALEEN GARMENT TRADING SDN BHD","TML","23","2699.87","2101.83","598.04","114","11"
"E033","EVO GARMENT SDN BHD","BER","18","8609.62","6808.56","1801.06","347","19"
"E033","EVO GARMENT SDN BHD","BGJ","18","9736.94","7685.86","2051.08","324","24"
"E033","EVO GARMENT SDN BHD","BT2","18","8293.17","6544.89","1748.28","272","17"
"E033","EVO GARMENT SDN BHD","GMS","22","8257.00","6472.93","1784.07","206","40"
"E033","EVO GARMENT SDN BHD","GRK","22","4274.69","3362.88","911.81","134","22"
"E033","EVO GARMENT SDN BHD","IBN","18","6450.40","5081.78","1368.62","208","23"
"E033","EVO GARMENT SDN BHD","JRT","22","5600.69","4431.43","1169.26","212","15"
"E033","EVO GARMENT SDN BHD","KLM","22","1274.47","1005.77","268.70","50","13"
"E033","EVO GARMENT SDN BHD","KLP","22","10973.65","8673.53","2300.12","412","21"
"E033","EVO GARMENT SDN BHD","MR","22","11485.78","9021.06","2464.72","335","33"
"E033","EVO GARMENT SDN BHD","MTK","22","7574.18","5989.63","1584.55","266","20"
"E033","EVO GARMENT SDN BHD","NSB","22","5644.09","4468.45","1175.64","190","25"
"E033","EVO GARMENT SDN BHD","PDS","18","10210.41","8015.76","2194.65","301","19"
"E033","EVO GARMENT SDN BHD","PLU","22","5009.45","3952.01","1057.44","167","26"
"E033","EVO GARMENT SDN BHD","RB","22","6664.58","5282.80","1381.78","251","24"
"E033","EVO GARMENT SDN BHD","SGB","22","8477.81","6697.14","1780.67","305","48"
"E033","EVO GARMENT SDN BHD","SGM","18","4646.15","3664.46","981.68","159","29"
"E033","EVO GARMENT SDN BHD","SGP","22","6372.94","5027.11","1345.83","231","17"
"E033","EVO GARMENT SDN BHD","SGS","18","9005.35","7112.31","1893.04","299","22"
"E033","EVO GARMENT SDN BHD","SM2","22","5280.70","4156.71","1123.99","171","33"
"E033","EVO GARMENT SDN BHD","SMJ","22","2795.45","2210.57","584.88","100","37"
"E033","EVO GARMENT SDN BHD","SNW","22","2710.35","2151.94","558.41","120","27"
"E033","EVO GARMENT SDN BHD","SPE","22","1429.89","1137.89","292.00","62","13"
"E033","EVO GARMENT SDN BHD","TGM","22","8750.60","6887.39","1863.21","249","42"
"E033","EVO GARMENT SDN BHD","TI2","22","8708.49","6836.09","1872.40","284","23"
"E033","EVO GARMENT SDN BHD","TJG","18","1635.14","1288.53","346.61","58","17"
"E033","EVO GARMENT SDN BHD","TKK","22","2345.64","1848.58","497.06","76","25"
"E033","EVO GARMENT SDN BHD","TML","18","9317.77","7395.24","1922.53","382","25"
"E033","EVO GARMENT SDN BHD","TPH","22","5289.25","4156.48","1132.77","156","20"
"E045","EAGLE WORLD CREATION SDN BHD","BGJ","18","232.00","190.24","41.76","46","2"
"E045","EAGLE WORLD CREATION SDN BHD","BT1","18","8.40","6.89","1.51","1","1"
"E045","EAGLE WORLD CREATION SDN BHD","GMS","25","184.80","139.78","45.02","14","7"
"E045","EAGLE WORLD CREATION SDN BHD","GRK","25","18.75","14.06","4.69","1","1"
"E045","EAGLE WORLD CREATION SDN BHD","IBN","25","116.15","91.07","25.08","15","4"
"E045","EAGLE WORLD CREATION SDN BHD","KLP","25","123.20","94.69","28.51","9","5"
"E045","EAGLE WORLD CREATION SDN BHD","MR","25","514.10","397.36","116.74","36","14"
"E045","EAGLE WORLD CREATION SDN BHD","MTK","25","129.90","101.16","28.74","13","7"
"E045","EAGLE WORLD CREATION SDN BHD","PDS","25","977.90","737.80","240.10","63","14"
"E045","EAGLE WORLD CREATION SDN BHD","RB","25","229.15","175.36","53.79","18","8"
"E045","EAGLE WORLD CREATION SDN BHD","SM2","25","161.00","120.75","40.25","12","3"
"E045","EAGLE WORLD CREATION SDN BHD","SMJ","25","339.45","260.07","79.38","26","10"
"E045","EAGLE WORLD CREATION SDN BHD","TGM","25","49.90","37.42","12.48","3","2"
"E045","EAGLE WORLD CREATION SDN BHD","TI1","25","143.95","109.36","34.59","9","5"
"E045","EAGLE WORLD CREATION SDN BHD","TI2","18","54.50","42.46","12.04","4","3"
"E045","EAGLE WORLD CREATION SDN BHD","TJG","18","7.55","6.19","1.36","1","1"
"E045","EAGLE WORLD CREATION SDN BHD","TKK","18","273.20","219.43","53.77","18","6"
"E045","EAGLE WORLD CREATION SDN BHD","TML","18","528.40","401.28","127.12","44","12"
"E045","EAGLE WORLD CREATION SDN BHD","TPH","18","397.70","305.04","92.66","29","7"
"E053","ELEGANT GIFT PACKAGING","BER","30","709.35","475.55","233.80","123","23"
"E053","ELEGANT GIFT PACKAGING","BGJ","30","378.90","257.49","121.41","53","15"
"E053","ELEGANT GIFT PACKAGING","BT1","30","3.70","2.59","1.11","1","1"
"E053","ELEGANT GIFT PACKAGING","BT2","30","538.90","341.41","197.49","123","13"
"E053","ELEGANT GIFT PACKAGING","GMS","30","574.85","376.06","198.79","119","19"
"E053","ELEGANT GIFT PACKAGING","GRK","30","254.70","164.31","90.39","51","9"
"E053","ELEGANT GIFT PACKAGING","IBN","40","412.30","273.25","139.05","75","18"
"E053","ELEGANT GIFT PACKAGING","KLP","30","875.85","580.94","294.92","146","27"
"E053","ELEGANT GIFT PACKAGING","MR","40","621.00","402.30","218.70","124","18"
"E053","ELEGANT GIFT PACKAGING","PDS","30","736.10","499.79","236.31","100","21"
"E053","ELEGANT GIFT PACKAGING","RB","40","703.35","442.37","260.98","154","7"
"E053","ELEGANT GIFT PACKAGING","SGB","40","661.70","427.13","234.57","136","16"
"E053","ELEGANT GIFT PACKAGING","SM2","40","395.50","258.01","137.49","84","15"
"E053","ELEGANT GIFT PACKAGING","SMJ","30","161.05","107.15","53.89","34","11"
"E053","ELEGANT GIFT PACKAGING","SNW","40","96.10","63.07","33.03","34","9"
"E053","ELEGANT GIFT PACKAGING","SPE","40","68.85","42.62","26.24","21","6"
"E053","ELEGANT GIFT PACKAGING","TI2","30","731.15","486.13","245.03","117","24"
"E053","ELEGANT GIFT PACKAGING","TJG","40","532.25","363.82","168.43","83","17"
"E053","ELEGANT GIFT PACKAGING","TKK","30","335.45","225.21","110.23","61","14"
"E053","ELEGANT GIFT PACKAGING","TML","30","1138.95","755.21","383.75","192","24"
"E053","ELEGANT GIFT PACKAGING","TPH","30","323.55","213.28","110.26","70","13"
"E069","EWANTA (M ) SDN.BHD.","BER","18","6708.36","5431.42","1276.94","180","55"
"E069","EWANTA (M ) SDN.BHD.","BGJ","18","4937.29","3990.39","946.90","150","35"
"E069","EWANTA (M ) SDN.BHD.","BT1","18","1370.82","1119.41","251.41","78","15"
"E069","EWANTA (M ) SDN.BHD.","BT2","18","5124.49","4146.13","978.36","91","29"
"E069","EWANTA (M ) SDN.BHD.","GMS","18","1682.38","1372.13","310.25","60","25"
"E069","EWANTA (M ) SDN.BHD.","GRK","21","4453.68","3608.46","845.22","132","41"
"E069","EWANTA (M ) SDN.BHD.","IBN","18","4357.80","3526.27","831.53","163","38"
"E069","EWANTA (M ) SDN.BHD.","JRT","18","2982.65","2438.10","544.54","130","32"
"E069","EWANTA (M ) SDN.BHD.","KKD","18","1176.05","963.46","212.59","45","18"
"E069","EWANTA (M ) SDN.BHD.","KLP","21","1796.12","1454.41","341.71","41","18"
"E069","EWANTA (M ) SDN.BHD.","MR","18","2602.15","2112.22","489.93","48","27"
"E069","EWANTA (M ) SDN.BHD.","MTK","18","542.80","445.10","97.70","29","12"
"E069","EWANTA (M ) SDN.BHD.","NSB","18","1771.55","1437.05","334.50","48","17"
"E069","EWANTA (M ) SDN.BHD.","PDS","21","6276.13","5060.81","1215.32","148","42"
"E069","EWANTA (M ) SDN.BHD.","PLU","21","2559.40","2086.73","472.67","74","29"
"E069","EWANTA (M ) SDN.BHD.","RB","18","3091.41","2531.13","560.28","86","31"
"E069","EWANTA (M ) SDN.BHD.","SGB","18","11558.34","9359.20","2199.14","263","76"
"E069","EWANTA (M ) SDN.BHD.","SGM","18","406.30","333.17","73.13","22","6"
"E069","EWANTA (M ) SDN.BHD.","SGP","18","2121.00","1727.01","393.99","100","21"
"E069","EWANTA (M ) SDN.BHD.","SGS","18","4412.65","3571.22","841.43","126","26"
"E069","EWANTA (M ) SDN.BHD.","SM2","18","3708.52","3021.88","686.64","174","27"
"E069","EWANTA (M ) SDN.BHD.","SMJ","18","1850.07","1512.58","337.49","50","29"
"E069","EWANTA (M ) SDN.BHD.","SNW","18","417.68","342.50","75.18","18","8"
"E069","EWANTA (M ) SDN.BHD.","SPE","18","846.10","689.54","156.56","35","22"
"E069","EWANTA (M ) SDN.BHD.","TGM","18","5537.29","4488.98","1048.31","163","34"
"E069","EWANTA (M ) SDN.BHD.","TI1","18","5882.48","4758.02","1124.46","213","38"
"E069","EWANTA (M ) SDN.BHD.","TI2","18","925.00","758.50","166.50","53","16"
"E069","EWANTA (M ) SDN.BHD.","TJG","18","643.87","523.05","120.82","24","16"
"E069","EWANTA (M ) SDN.BHD.","TKK","18","966.50","792.53","173.97","33","19"
"E069","EWANTA (M ) SDN.BHD.","TML","18","6149.26","5039.10","1110.16","244","29"
"E069","EWANTA (M ) SDN.BHD.","TPH","18","266.37","216.17","50.20","13","5"
"E081","E-PAY (M) SDN BHD","BER","0","2579.40","2579.40","0.00","122","19"
"E081","E-PAY (M) SDN BHD","BT1","0","3557.75","3557.75","0.00","281","19"
"E081","E-PAY (M) SDN BHD","BT2","0","8210.05","8210.05","0.00","560","26"
"E081","E-PAY (M) SDN BHD","GMS","0","475.35","475.35","0.00","32","10"
"E081","E-PAY (M) SDN BHD","GRK","0","4417.75","4417.75","0.00","233","26"
"E081","E-PAY (M) SDN BHD","IBN","0","1517.10","1517.10","0.00","52","18"
"E081","E-PAY (M) SDN BHD","JRT","0","10849.00","10849.00","0.00","413","27"
"E081","E-PAY (M) SDN BHD","KKD","0","18462.25","18462.25","0.00","514","26"
"E081","E-PAY (M) SDN BHD","KLM","0","3397.00","3397.00","0.00","237","23"
"E081","E-PAY (M) SDN BHD","KLP","0","1067.75","1067.75","0.00","41","15"
"E081","E-PAY (M) SDN BHD","MR","0","1626.15","1626.15","0.00","62","19"
"E081","E-PAY (M) SDN BHD","MTK","0","7248.35","7248.35","0.00","419","28"
"E081","E-PAY (M) SDN BHD","NSB","0","5093.50","5093.50","0.00","204","27"
"E081","E-PAY (M) SDN BHD","PDS","0","2082.35","2082.35","0.00","142","22"
"E081","E-PAY (M) SDN BHD","PLU","0","1759.60","1759.60","0.00","147","20"
"E081","E-PAY (M) SDN BHD","RB","0","11373.25","11373.25","0.00","570","32"
"E081","E-PAY (M) SDN BHD","SGB","0","3939.25","3939.25","0.00","76","18"
"E081","E-PAY (M) SDN BHD","SGM","0","3858.45","3858.45","0.00","230","24"
"E081","E-PAY (M) SDN BHD","SGP","0","5551.35","5551.35","0.00","214","31"
"E081","E-PAY (M) SDN BHD","SGS","0","4636.15","4636.15","0.00","109","18"
"E081","E-PAY (M) SDN BHD","SM2","0","155.00","155.00","0.00","15","6"
"E081","E-PAY (M) SDN BHD","SMJ","0","284.95","284.95","0.00","21","8"
"E081","E-PAY (M) SDN BHD","SNW","0","6749.10","6749.10","0.00","349","27"
"E081","E-PAY (M) SDN BHD","SPE","0","3745.10","3745.10","0.00","285","22"
"E081","E-PAY (M) SDN BHD","TGM","0","2007.65","2007.65","0.00","145","23"
"E081","E-PAY (M) SDN BHD","TI1","0","3290.90","3290.90","0.00","165","23"
"E081","E-PAY (M) SDN BHD","TI2","0","8044.15","8044.15","0.00","174","16"
"E081","E-PAY (M) SDN BHD","TJG","0","3845.45","3845.45","0.00","168","20"
"E081","E-PAY (M) SDN BHD","TKK","0","3579.65","3579.65","0.00","161","26"
"E081","E-PAY (M) SDN BHD","TML","0","2379.10","2379.10","0.00","55","12"
"E081","E-PAY (M) SDN BHD","TPH","0","1108.95","1108.95","0.00","76","12"
"E089","EXCELLENT GARMENT ENTERPRISE - CONSIGNMENT","SMJ","32","508.60","362.97","145.63","5","7"
"F034","FIRST CHOICE TRADING (M) SDN BHD","BT2","30","9.30","6.51","2.79","2","1"
"F054","FIRST LEATHER CREATIVE COLLECTION","BER","25","833.90","625.42","208.48","20","6"
"F054","FIRST LEATHER CREATIVE COLLECTION","BGJ","25","1433.15","1074.86","358.29","30","6"
"F054","FIRST LEATHER CREATIVE COLLECTION","BT2","25","685.10","513.82","171.28","18","6"
"F054","FIRST LEATHER CREATIVE COLLECTION","JRT","25","367.00","275.25","91.75","10","4"
"F054","FIRST LEATHER CREATIVE COLLECTION","MR","25","1095.30","821.48","273.82","25","8"
"F054","FIRST LEATHER CREATIVE COLLECTION","MTK","25","498.90","374.18","124.72","11","4"
"F054","FIRST LEATHER CREATIVE COLLECTION","PDS","25","1722.90","1292.17","430.73","36","9"
"F054","FIRST LEATHER CREATIVE COLLECTION","RB","25","1280.75","960.56","320.19","26","5"
"F054","FIRST LEATHER CREATIVE COLLECTION","SGS","25","1811.15","1358.36","452.79","43","6"
"F054","FIRST LEATHER CREATIVE COLLECTION","SM2","25","235.30","176.48","58.82","5","3"
"F054","FIRST LEATHER CREATIVE COLLECTION","SMJ","25","272.95","204.71","68.24","9","6"
"F054","FIRST LEATHER CREATIVE COLLECTION","TGM","25","598.45","448.84","149.61","15","4"
"F054","FIRST LEATHER CREATIVE COLLECTION","TI1","25","784.25","588.19","196.06","21","6"
"F054","FIRST LEATHER CREATIVE COLLECTION","TML","25","242.80","182.10","60.70","6","4"
"F054","FIRST LEATHER CREATIVE COLLECTION","TPH","25","1041.20","780.90","260.30","25","6"
"F074","FLANNEL TRADING","BGJ","15","30.40","25.84","4.56","3","3"
"F098","FIRST GARMENT TRADING SDN. BHD.","GRK","20","67.65","54.12","13.53","3","1"
"F098","FIRST GARMENT TRADING SDN. BHD.","MTK","25","17.50","13.12","4.38","1","1"
"F098","FIRST GARMENT TRADING SDN. BHD.","SNW","20","40.90","31.33","9.57","3","2"
"F098","FIRST GARMENT TRADING SDN. BHD.","TJG","25","174.75","135.10","39.65","8","3"
"F098","FIRST GARMENT TRADING SDN. BHD.","TKK","25","17.90","13.42","4.47","1","1"
"F119","FS CREATIVO (M) SDN BHD","TPH","18","16.90","13.86","3.04","1","1"
"F123","FEEL DINO TRADING SDN BHD","KKD","18","1944.00","1550.92","393.08","97","18"
"G024","Gan & Gan Trading","BER","28","12519.16","9013.80","3505.36","1664","60"
"G024","Gan & Gan Trading","BGJ","28","10330.96","7438.29","2892.67","1615","68"
"G024","Gan & Gan Trading","BT1","28","3326.14","2394.82","931.32","486","37"
"G024","Gan & Gan Trading","BT2","28","11729.71","8445.39","3284.32","1507","71"
"G024","Gan & Gan Trading","GMS","28","7019.03","5053.70","1965.33","914","74"
"G024","Gan & Gan Trading","GRK","28","10849.17","7811.40","3037.77","1651","75"
"G024","Gan & Gan Trading","IBN","28","4638.34","3339.60","1298.74","815","71"
"G024","Gan & Gan Trading","JRT","28","14934.36","10752.74","4181.62","2180","62"
"G024","Gan & Gan Trading","KKD","28","8003.79","5762.73","2241.06","1424","72"
"G024","Gan & Gan Trading","KLM","28","4877.40","3511.73","1365.67","720","66"
"G024","Gan & Gan Trading","KLP","28","11593.91","8347.62","3246.29","1739","63"
"G024","Gan & Gan Trading","MR","28","6204.39","4467.16","1737.23","773","71"
"G024","Gan & Gan Trading","MTK","28","6802.99","4898.15","1904.84","1175","60"
"G024","Gan & Gan Trading","NSB","28","5389.01","3880.09","1508.92","813","68"
"G024","Gan & Gan Trading","PDS","28","10460.78","7531.76","2929.02","1374","57"
"G024","Gan & Gan Trading","PLU","28","4957.55","3569.44","1388.11","726","71"
"G024","Gan & Gan Trading","RB","28","15290.80","11009.38","4281.42","2277","72"
"G024","Gan & Gan Trading","SGB","28","8424.04","6065.31","2358.73","1275","58"
"G024","Gan & Gan Trading","SGM","28","6225.78","4482.56","1743.22","740","71"
"G024","Gan & Gan Trading","SGP","28","11750.85","8460.61","3290.24","1676","71"
"G024","Gan & Gan Trading","SGS","28","3665.23","2638.97","1026.26","514","57"
"G024","Gan & Gan Trading","SM2","28","6427.16","4627.56","1799.60","1069","72"
"G024","Gan & Gan Trading","SMJ","28","4200.56","3024.40","1176.16","714","63"
"G024","Gan & Gan Trading","SNW","28","3423.18","2464.69","958.49","544","57"
"G024","Gan & Gan Trading","TGM","28","7549.35","5435.53","2113.82","1066","78"
"G024","Gan & Gan Trading","TI1","28","6365.71","4583.31","1782.40","819","64"
"G024","Gan & Gan Trading","TI2","28","9482.33","6827.28","2655.05","1299","66"
"G024","Gan & Gan Trading","TKK","28","4827.65","3475.91","1351.74","652","67"
"G024","Gan & Gan Trading","TML","28","7015.70","5051.30","1964.40","1130","67"
"G024","Gan & Gan Trading","TPH","28","10216.16","7355.64","2860.52","1401","64"
"G025","GOLDEN CENTURY MARKETING","KLP","30","43.20","30.24","12.96","1","1"
"G025","GOLDEN CENTURY MARKETING","SM2","30","21.60","15.12","6.48","1","1"
"G025","GOLDEN CENTURY MARKETING","SNW","30","43.20","30.24","12.96","2","1"
"G025","GOLDEN CENTURY MARKETING","SPE","30","30.00","21.00","9.00","2","1"
"G025","GOLDEN CENTURY MARKETING","TI2","30","21.60","15.12","6.48","1","1"
"G030","G . T .GARMENTS  SDN. BHD.","BER","22","4407.74","3472.98","934.76","101","9"
"G030","G . T .GARMENTS  SDN. BHD.","BGJ","22","13655.90","10651.60","3004.30","302","11"
"G030","G . T .GARMENTS  SDN. BHD.","BT1","22","532.75","415.54","117.20","21","2"
"G030","G . T .GARMENTS  SDN. BHD.","BT2","22","6992.96","5528.08","1464.88","154","11"
"G030","G . T .GARMENTS  SDN. BHD.","GRK","22","1430.57","1125.04","305.53","37","8"
"G030","G . T .GARMENTS  SDN. BHD.","JRT","14","3915.90","3072.79","843.11","97","7"
"G030","G . T .GARMENTS  SDN. BHD.","KLP","22","4761.75","3756.47","1005.28","123","9"
"G030","G . T .GARMENTS  SDN. BHD.","MR","22","7389.79","5874.39","1515.40","184","9"
"G030","G . T .GARMENTS  SDN. BHD.","MTK","14","3041.05","2429.03","612.02","75","7"
"G030","G . T .GARMENTS  SDN. BHD.","NSB","22","6544.28","5173.66","1370.62","144","9"
"G030","G . T .GARMENTS  SDN. BHD.","PDS","14","9036.97","7151.83","1885.14","225","13"
"G030","G . T .GARMENTS  SDN. BHD.","PLU","22","4689.50","3657.81","1031.69","94","8"
"G030","G . T .GARMENTS  SDN. BHD.","RB","22","5553.34","4397.82","1155.52","123","9"
"G030","G . T .GARMENTS  SDN. BHD.","SGB","14","4719.61","3740.15","979.46","105","6"
"G030","G . T .GARMENTS  SDN. BHD.","SGS","22","8649.40","6845.85","1803.55","207","10"
"G030","G . T .GARMENTS  SDN. BHD.","SM2","22","2951.16","2323.98","627.18","65","7"
"G030","G . T .GARMENTS  SDN. BHD.","SMJ","22","950.71","747.07","203.64","19","8"
"G030","G . T .GARMENTS  SDN. BHD.","SNW","22","356.89","280.21","76.68","11","8"
"G030","G . T .GARMENTS  SDN. BHD.","SPE","22","927.68","732.79","194.89","24","7"
"G030","G . T .GARMENTS  SDN. BHD.","TGM","14","2401.29","1889.56","511.73","55","8"
"G030","G . T .GARMENTS  SDN. BHD.","TI1","14","4038.85","3166.86","871.99","93","11"
"G030","G . T .GARMENTS  SDN. BHD.","TI2","22","3539.99","2777.74","762.25","83","6"
"G030","G . T .GARMENTS  SDN. BHD.","TJG","22","568.34","445.03","123.31","17","7"
"G030","G . T .GARMENTS  SDN. BHD.","TKK","22","2002.41","1574.75","427.66","41","8"
"G030","G . T .GARMENTS  SDN. BHD.","TML","22","3307.95","2622.50","685.45","85","8"
"G030","G . T .GARMENTS  SDN. BHD.","TPH","22","5601.22","4471.95","1129.27","126","8"
"G039","GARDENIC (M)  SDN BHD","BER","30","669.15","468.41","200.74","144","44"
"G039","GARDENIC (M)  SDN BHD","BGJ","30","425.90","298.13","127.77","78","44"
"G039","GARDENIC (M)  SDN BHD","BT2","30","269.95","188.97","80.99","62","33"
"G039","GARDENIC (M)  SDN BHD","GMS","30","436.60","305.62","130.98","97","44"
"G039","GARDENIC (M)  SDN BHD","GRK","30","457.00","319.90","137.10","81","39"
"G039","GARDENIC (M)  SDN BHD","IBN","30","309.50","216.65","92.85","75","39"
"G039","GARDENIC (M)  SDN BHD","JRT","30","228.95","160.27","68.68","42","35"
"G039","GARDENIC (M)  SDN BHD","KLP","30","454.15","317.91","136.24","126","39"
"G039","GARDENIC (M)  SDN BHD","MR","30","487.45","341.22","146.24","85","49"
"G039","GARDENIC (M)  SDN BHD","MTK","30","356.20","249.34","106.86","58","41"
"G039","GARDENIC (M)  SDN BHD","NSB","30","347.30","243.11","104.19","56","39"
"G039","GARDENIC (M)  SDN BHD","PDS","30","723.00","506.32","216.68","120","49"
"G039","GARDENIC (M)  SDN BHD","PLU","30","84.65","59.25","25.39","22","22"
"G039","GARDENIC (M)  SDN BHD","RB","30","1723.85","1206.69","517.15","370","51"
"G039","GARDENIC (M)  SDN BHD","SGB","30","955.15","668.60","286.54","201","48"
"G039","GARDENIC (M)  SDN BHD","SGP","30","823.90","576.73","247.17","183","49"
"G039","GARDENIC (M)  SDN BHD","SM2","30","131.35","91.94","39.40","34","27"
"G039","GARDENIC (M)  SDN BHD","SMJ","30","131.15","91.80","39.35","28","29"
"G039","GARDENIC (M)  SDN BHD","SNW","30","271.40","190.05","81.35","43","36"
"G039","GARDENIC (M)  SDN BHD","SPE","30","57.05","39.94","17.11","12","13"
"G039","GARDENIC (M)  SDN BHD","TGM","30","809.20","566.44","242.76","167","43"
"G039","GARDENIC (M)  SDN BHD","TI2","30","226.80","158.76","68.04","52","39"
"G039","GARDENIC (M)  SDN BHD","TJG","30","95.25","66.67","28.57","26","20"
"G039","GARDENIC (M)  SDN BHD","TKK","30","65.55","45.88","19.66","19","19"
"G039","GARDENIC (M)  SDN BHD","TML","30","956.10","669.27","286.83","204","49"
"G039","GARDENIC (M)  SDN BHD","TPH","30","828.65","580.06","248.59","179","47"
"G046","GPC APPAREL MARKETING SDN.BHD.","BT2","20","4166.50","3271.55","894.95","144","20"
"G046","GPC APPAREL MARKETING SDN.BHD.","KLM","20","52.80","42.24","10.56","2","2"
"G046","GPC APPAREL MARKETING SDN.BHD.","RB","18","55.20","45.26","9.94","3","1"
"G046","GPC APPAREL MARKETING SDN.BHD.","SMJ","20","224.50","179.60","44.90","10","9"
"G046","GPC APPAREL MARKETING SDN.BHD.","TI1","20","541.70","434.00","107.70","7","7"
"G059","GIOMAX MARKETING SDN BHD","MR","20","647.00","517.60","129.40","13","11"
